,votes,eevp,eevp_source,timestamp,state,expected_votes,vote_share_rep,vote_share_dem,vote_share_trd
3932,1742721,31,edison,2020-11-04T03:21:01Z,michigan,5550000,0.549,0.432,0
3933,1742749,31,edison,2020-11-04T03:21:31Z,michigan,5550000,0.549,0.432,0
3934,1783844,31,edison,2020-11-04T03:22:28Z,michigan,5550000,0.55,0.431,0
3935,1794800,32,edison,2020-11-04T03:22:50Z,michigan,5550000,0.551,0.431,0
3936,1805438,32,edison,2020-11-04T03:23:56Z,michigan,5550000,0.549,0.432,0
3937,1806013,32,edison,2020-11-04T03:24:24Z,michigan,5550000,0.549,0.432,0
3938,1843163,33,edison,2020-11-04T03:25:14Z,michigan,5550000,0.547,0.434,0
3939,1846044,33,edison,2020-11-04T03:25:49Z,michigan,5550000,0.548,0.434,0
3940,1852925,33,edison,2020-11-04T03:26:28Z,michigan,5550000,0.547,0.434,0
3941,1855440,33,edison,2020-11-04T03:26:43Z,michigan,5550000,0.547,0.434,0
3942,1862030,33,edison,2020-11-04T03:28:00Z,michigan,5550000,0.548,0.434,0
3943,1876528,33,edison,2020-11-04T03:29:51Z,michigan,5550000,0.546,0.435,0
3944,1877030,33,edison,2020-11-04T03:30:46Z,michigan,5550000,0.546,0.435,0
3945,1888003,33,edison,2020-11-04T03:31:40Z,michigan,5550000,0.547,0.434,0
3946,1945190,34,edison,2020-11-04T03:32:10Z,michigan,5550000,0.545,0.437,0
3947,1950083,34,edison,2020-11-04T03:33:30Z,michigan,5550000,0.545,0.437,0
3948,1966128,35,edison,2020-11-04T03:35:53Z,michigan,5550000,0.546,0.436,0
3949,1968971,35,edison,2020-11-04T03:36:44Z,michigan,5550000,0.546,0.436,0
3950,2017782,36,edison,2020-11-04T03:36:58Z,michigan,5550000,0.549,0.433,0
3951,2018739,36,edison,2020-11-04T03:37:16Z,michigan,5550000,0.549,0.433,0
3952,2023708,36,edison,2020-11-04T03:37:34Z,michigan,5550000,0.549,0.433,0
3953,2074784,37,edison,2020-11-04T03:38:30Z,michigan,5550000,0.547,0.435,0
3954,2075111,37,edison,2020-11-04T03:39:44Z,michigan,5550000,0.547,0.435,0
3955,2075572,37,edison,2020-11-04T03:40:09Z,michigan,5550000,0.547,0.435,0
3956,2080095,37,edison,2020-11-04T03:40:33Z,michigan,5550000,0.548,0.434,0
3957,2092325,37,edison,2020-11-04T03:41:53Z,michigan,5550000,0.548,0.434,0
3958,2093322,37,edison,2020-11-04T03:43:01Z,michigan,5550000,0.548,0.434,0
3959,2095746,37,edison,2020-11-04T03:44:17Z,michigan,5550000,0.549,0.433,0
3960,2116843,37,edison,2020-11-04T03:45:26Z,michigan,5550000,0.548,0.434,0
3961,2127584,38,edison,2020-11-04T03:45:58Z,michigan,5550000,0.547,0.435,0
3962,2130516,38,edison,2020-11-04T03:46:27Z,michigan,5550000,0.547,0.435,0
3963,2131214,38,edison,2020-11-04T03:47:01Z,michigan,5550000,0.547,0.435,0
3964,2133558,38,edison,2020-11-04T03:47:55Z,michigan,5550000,0.547,0.435,0
3965,2134055,38,edison,2020-11-04T03:49:25Z,michigan,5550000,0.547,0.434,0
3966,2139776,38,edison,2020-11-04T03:50:55Z,michigan,5550000,0.548,0.434,0
3967,2141938,38,edison,2020-11-04T03:51:08Z,michigan,5550000,0.548,0.434,0
3968,2143706,38,edison,2020-11-04T03:51:48Z,michigan,5550000,0.548,0.434,0
3969,2151723,38,edison,2020-11-04T03:52:20Z,michigan,5550000,0.547,0.434,0
3970,2157040,38,edison,2020-11-04T03:52:46Z,michigan,5550000,0.548,0.434,0
3971,2193165,39,edison,2020-11-04T03:54:09Z,michigan,5550000,0.545,0.437,0
3972,2201439,39,edison,2020-11-04T03:54:55Z,michigan,5550000,0.545,0.437,0
3973,2202686,39,edison,2020-11-04T03:55:07Z,michigan,5550000,0.545,0.437,0
3974,2203178,39,edison,2020-11-04T03:56:29Z,michigan,5550000,0.545,0.437,0
3975,2203693,39,edison,2020-11-04T03:58:07Z,michigan,5550000,0.545,0.437,0
3976,2209087,39,edison,2020-11-04T03:59:54Z,michigan,5550000,0.545,0.437,0
3977,2209804,39,edison,2020-11-04T04:01:28Z,michigan,5550000,0.545,0.437,0
3978,2220106,39,edison,2020-11-04T04:02:08Z,michigan,5550000,0.546,0.436,0
3979,2227998,39,edison,2020-11-04T04:02:12Z,michigan,5550000,0.545,0.437,0
3980,2270496,40,edison,2020-11-04T04:02:34Z,michigan,5550000,0.546,0.436,0
3981,2275398,40,edison,2020-11-04T04:02:51Z,michigan,5550000,0.546,0.436,0
3982,2281314,40,edison,2020-11-04T04:03:18Z,michigan,5550000,0.546,0.436,0
3983,2282541,40,edison,2020-11-04T04:03:25Z,michigan,5550000,0.546,0.436,0
3984,2291603,40,edison,2020-11-04T04:03:46Z,michigan,5550000,0.546,0.435,0
3985,2292906,40,edison,2020-11-04T04:05:32Z,michigan,5550000,0.546,0.435,0
3986,2293947,40,edison,2020-11-04T04:05:58Z,michigan,5550000,0.546,0.435,0
3987,2295343,41,edison,2020-11-04T04:06:27Z,michigan,5550000,0.546,0.435,0
3988,2327829,41,edison,2020-11-04T04:06:51Z,michigan,5550000,0.546,0.436,0
3989,2330031,41,edison,2020-11-04T04:07:07Z,michigan,5550000,0.546,0.435,0
3990,2330231,41,edison,2020-11-04T04:07:41Z,michigan,5550000,0.546,0.435,0
3991,2331090,41,edison,2020-11-04T04:08:19Z,michigan,5550000,0.546,0.435,0
3992,2335564,41,edison,2020-11-04T04:10:35Z,michigan,5550000,0.547,0.435,0
3993,2347156,41,edison,2020-11-04T04:11:26Z,michigan,5550000,0.547,0.435,0
3994,2357750,42,edison,2020-11-04T04:11:37Z,michigan,5550000,0.548,0.434,0
3995,2358720,42,edison,2020-11-04T04:12:11Z,michigan,5550000,0.548,0.434,0
3996,2404995,42,edison,2020-11-04T04:12:52Z,michigan,5550000,0.548,0.434,0
3997,2416902,43,edison,2020-11-04T04:13:37Z,michigan,5550000,0.547,0.435,0
3998,2418735,43,edison,2020-11-04T04:14:53Z,michigan,5550000,0.547,0.435,0
3999,2420849,43,edison,2020-11-04T04:15:57Z,michigan,5550000,0.547,0.435,0
4000,2421440,43,edison,2020-11-04T04:16:46Z,michigan,5550000,0.547,0.435,0
4001,2445835,43,edison,2020-11-04T04:17:39Z,michigan,5550000,0.547,0.435,0
4002,2457951,43,edison,2020-11-04T04:17:56Z,michigan,5550000,0.546,0.436,0
4003,2462074,43,edison,2020-11-04T04:19:19Z,michigan,5550000,0.546,0.436,0
4004,2469219,44,edison,2020-11-04T04:19:43Z,michigan,5550000,0.546,0.436,0
4005,2481214,44,edison,2020-11-04T04:20:51Z,michigan,5550000,0.545,0.436,0
4006,2483160,44,edison,2020-11-04T04:21:17Z,michigan,5550000,0.546,0.436,0
4007,2494704,44,edison,2020-11-04T04:22:20Z,michigan,5550000,0.545,0.437,0
4008,2496176,44,edison,2020-11-04T04:23:51Z,michigan,5550000,0.545,0.437,0
4009,2498845,44,edison,2020-11-04T04:23:54Z,michigan,5550000,0.545,0.436,0
4010,2500232,44,edison,2020-11-04T04:26:17Z,michigan,5550000,0.546,0.436,0
4011,2510225,44,edison,2020-11-04T04:27:34Z,michigan,5550000,0.546,0.436,0
4012,2513194,44,edison,2020-11-04T04:29:01Z,michigan,5550000,0.546,0.436,0
4013,2514725,44,edison,2020-11-04T04:30:17Z,michigan,5550000,0.546,0.436,0
4014,2516230,44,edison,2020-11-04T04:30:38Z,michigan,5550000,0.546,0.436,0
4015,2521454,45,edison,2020-11-04T04:31:38Z,michigan,5550000,0.546,0.436,0
4016,2522328,45,edison,2020-11-04T04:32:37Z,michigan,5550000,0.546,0.436,0
4017,2530558,45,edison,2020-11-04T04:33:14Z,michigan,5550000,0.546,0.436,0
4018,2532326,45,edison,2020-11-04T04:34:45Z,michigan,5550000,0.546,0.436,0
4019,2538168,45,edison,2020-11-04T04:35:12Z,michigan,5550000,0.546,0.436,0
4020,2544563,45,edison,2020-11-04T04:35:25Z,michigan,5550000,0.547,0.435,0
4021,2544819,45,edison,2020-11-04T04:36:02Z,michigan,5550000,0.547,0.435,0
4022,2553616,45,edison,2020-11-04T04:36:25Z,michigan,5550000,0.546,0.436,0
4023,2566159,45,edison,2020-11-04T04:36:59Z,michigan,5550000,0.545,0.437,0
4024,2569715,45,edison,2020-11-04T04:37:18Z,michigan,5550000,0.545,0.437,0
4025,2580027,46,edison,2020-11-04T04:38:06Z,michigan,5550000,0.545,0.437,0
4026,2585560,46,edison,2020-11-04T04:38:42Z,michigan,5550000,0.545,0.437,0
4027,2591695,46,edison,2020-11-04T04:38:57Z,michigan,5550000,0.545,0.437,0
4028,2594458,46,edison,2020-11-04T04:39:44Z,michigan,5550000,0.545,0.437,0
4029,2595825,46,edison,2020-11-04T04:40:18Z,michigan,5550000,0.545,0.437,0
4030,2597610,46,edison,2020-11-04T04:40:37Z,michigan,5550000,0.545,0.437,0
4031,2597614,46,edison,2020-11-04T04:42:17Z,michigan,5550000,0.545,0.437,0
4032,2602716,46,edison,2020-11-04T04:42:41Z,michigan,5550000,0.545,0.437,0
4033,2608227,46,edison,2020-11-04T04:43:00Z,michigan,5550000,0.546,0.436,0
4034,2609737,46,edison,2020-11-04T04:43:14Z,michigan,5550000,0.546,0.436,0
4035,2617275,46,edison,2020-11-04T04:43:58Z,michigan,5550000,0.545,0.437,0
4036,2617967,46,edison,2020-11-04T04:44:05Z,michigan,5550000,0.545,0.436,0
4037,2618885,46,edison,2020-11-04T04:44:27Z,michigan,5550000,0.545,0.436,0
4038,2636460,47,edison,2020-11-04T04:45:32Z,michigan,5550000,0.545,0.436,0
4039,2646716,47,edison,2020-11-04T04:46:11Z,michigan,5550000,0.546,0.436,0
4040,2650135,47,edison,2020-11-04T04:48:23Z,michigan,5550000,0.546,0.436,0
4041,2651380,47,edison,2020-11-04T04:49:03Z,michigan,5550000,0.546,0.436,0
4042,2656792,47,edison,2020-11-04T04:49:42Z,michigan,5550000,0.546,0.436,0
4043,2658605,47,edison,2020-11-04T04:50:34Z,michigan,5550000,0.546,0.436,0
4044,2659532,47,edison,2020-11-04T04:50:55Z,michigan,5550000,0.546,0.436,0
4045,2679228,47,edison,2020-11-04T04:52:00Z,michigan,5550000,0.544,0.438,0
4046,2689357,47,edison,2020-11-04T04:52:34Z,michigan,5550000,0.543,0.439,0
4047,2693947,48,edison,2020-11-04T04:52:44Z,michigan,5550000,0.543,0.439,0
4048,2696164,48,edison,2020-11-04T04:53:33Z,michigan,5550000,0.543,0.439,0
4049,2701165,48,edison,2020-11-04T04:53:34Z,michigan,5550000,0.543,0.438,0
4050,2702364,48,edison,2020-11-04T04:54:24Z,michigan,5550000,0.543,0.438,0
4051,2712642,48,edison,2020-11-04T04:55:34Z,michigan,5550000,0.544,0.438,0
4052,2714241,48,edison,2020-11-04T04:55:49Z,michigan,5550000,0.544,0.438,0
4053,2727984,48,edison,2020-11-04T04:56:48Z,michigan,5550000,0.544,0.438,0
4054,2731448,48,edison,2020-11-04T04:57:08Z,michigan,5550000,0.544,0.438,0
4055,2731461,48,edison,2020-11-04T04:58:37Z,michigan,5550000,0.544,0.438,0
4056,2750569,49,edison,2020-11-04T04:58:51Z,michigan,5550000,0.543,0.439,0
4057,2760695,49,edison,2020-11-04T04:59:02Z,michigan,5550000,0.544,0.438,0
4058,2762851,49,edison,2020-11-04T04:59:50Z,michigan,5550000,0.544,0.438,0
4059,2764644,49,edison,2020-11-04T05:01:25Z,michigan,5550000,0.544,0.438,0
4060,2766881,49,edison,2020-11-04T05:02:11Z,michigan,5550000,0.544,0.438,0
4061,2784661,49,edison,2020-11-04T05:02:20Z,michigan,5550000,0.544,0.438,0
4062,2828666,50,edison,2020-11-04T05:02:25Z,michigan,5550000,0.541,0.44,0
4063,2830283,50,edison,2020-11-04T05:03:06Z,michigan,5550000,0.541,0.44,0
4064,2833321,50,edison,2020-11-04T05:04:15Z,michigan,5550000,0.541,0.441,0
4065,2837423,50,edison,2020-11-04T05:05:14Z,michigan,5550000,0.541,0.441,0
4066,2872225,51,edison,2020-11-04T05:06:58Z,michigan,5550000,0.543,0.439,0
4067,2879707,51,edison,2020-11-04T05:07:29Z,michigan,5550000,0.543,0.439,0
4068,2884430,51,edison,2020-11-04T05:09:10Z,michigan,5550000,0.543,0.439,0
4069,2908393,51,edison,2020-11-04T05:10:46Z,michigan,5550000,0.541,0.442,0
4070,2914678,51,edison,2020-11-04T05:11:44Z,michigan,5550000,0.541,0.441,0
4071,2916083,51,edison,2020-11-04T05:12:00Z,michigan,5550000,0.541,0.441,0
4072,2918790,52,edison,2020-11-04T05:12:26Z,michigan,5550000,0.541,0.441,0
4073,2922874,52,edison,2020-11-04T05:15:48Z,michigan,5550000,0.541,0.441,0
4074,2952974,52,edison,2020-11-04T05:16:22Z,michigan,5550000,0.54,0.442,0
4075,2959093,52,edison,2020-11-04T05:17:04Z,michigan,5550000,0.54,0.442,0
4076,2961905,52,edison,2020-11-04T05:18:06Z,michigan,5550000,0.54,0.442,0
4077,2964847,52,edison,2020-11-04T05:18:31Z,michigan,5550000,0.54,0.442,0
4078,2973481,52,edison,2020-11-04T05:18:58Z,michigan,5550000,0.54,0.442,0
4079,2973861,52,edison,2020-11-04T05:21:00Z,michigan,5550000,0.54,0.442,0
4080,2973869,52,edison,2020-11-04T05:21:48Z,michigan,5550000,0.54,0.442,0
4081,2977716,53,edison,2020-11-04T05:22:28Z,michigan,5550000,0.54,0.442,0
4082,2982315,53,edison,2020-11-04T05:24:26Z,michigan,5550000,0.54,0.442,0
4083,2990610,53,edison,2020-11-04T05:24:30Z,michigan,5550000,0.54,0.442,0
4084,2992778,53,edison,2020-11-04T05:24:37Z,michigan,5550000,0.54,0.442,0
4085,2993598,53,edison,2020-11-04T05:25:05Z,michigan,5550000,0.54,0.442,0
4086,3004705,53,edison,2020-11-04T05:27:02Z,michigan,5550000,0.54,0.442,0
4087,3005993,53,edison,2020-11-04T05:28:08Z,michigan,5550000,0.54,0.442,0
4088,3011175,53,edison,2020-11-04T05:28:46Z,michigan,5550000,0.54,0.442,0
4089,3015652,53,edison,2020-11-04T05:29:02Z,michigan,5550000,0.54,0.442,0
4090,3015698,53,edison,2020-11-04T05:29:32Z,michigan,5550000,0.54,0.442,0
4091,3031975,54,edison,2020-11-04T05:31:08Z,michigan,5550000,0.54,0.442,0
4092,3035857,54,edison,2020-11-04T05:31:38Z,michigan,5550000,0.54,0.442,0
4093,3052178,54,edison,2020-11-04T05:31:53Z,michigan,5550000,0.539,0.443,0
4094,3060282,54,edison,2020-11-04T05:34:14Z,michigan,5550000,0.54,0.442,0
4095,3069468,54,edison,2020-11-04T05:34:25Z,michigan,5550000,0.54,0.442,0
4096,3076117,54,edison,2020-11-04T05:34:54Z,michigan,5550000,0.54,0.442,0
4097,3079380,54,edison,2020-11-04T05:34:59Z,michigan,5550000,0.54,0.442,0
4098,3083835,54,edison,2020-11-04T05:37:14Z,michigan,5550000,0.54,0.442,0
4099,3084907,54,edison,2020-11-04T05:37:28Z,michigan,5550000,0.54,0.442,0
4100,3087539,55,edison,2020-11-04T05:38:34Z,michigan,5550000,0.54,0.442,0
4101,3087587,55,edison,2020-11-04T05:38:54Z,michigan,5550000,0.54,0.442,0
4102,3088044,55,edison,2020-11-04T05:39:55Z,michigan,5550000,0.54,0.442,0
4103,3100918,55,edison,2020-11-04T05:41:52Z,michigan,5550000,0.539,0.443,0
4104,3101012,55,edison,2020-11-04T05:42:11Z,michigan,5550000,0.539,0.443,0
4105,3155129,56,edison,2020-11-04T05:43:39Z,michigan,5550000,0.535,0.447,0
4106,3163769,56,edison,2020-11-04T05:44:51Z,michigan,5550000,0.535,0.447,0
4107,3184301,56,edison,2020-11-04T05:46:56Z,michigan,5550000,0.534,0.448,0
4108,3184315,56,edison,2020-11-04T05:48:44Z,michigan,5550000,0.534,0.448,0
4109,3186645,56,edison,2020-11-04T05:49:26Z,michigan,5550000,0.534,0.448,0
4110,3190726,56,edison,2020-11-04T05:51:05Z,michigan,5550000,0.534,0.448,0
4111,3194207,56,edison,2020-11-04T05:51:44Z,michigan,5550000,0.534,0.448,0
4112,3205743,57,edison,2020-11-04T05:52:34Z,michigan,5550000,0.534,0.448,0
4113,3207289,57,edison,2020-11-04T05:53:36Z,michigan,5550000,0.534,0.448,0
4114,3232115,57,edison,2020-11-04T05:53:51Z,michigan,5550000,0.534,0.449,0
4115,3237675,57,edison,2020-11-04T05:53:56Z,michigan,5550000,0.533,0.449,0
4116,3237871,57,edison,2020-11-04T05:54:18Z,michigan,5550000,0.533,0.449,0
4117,3244793,57,edison,2020-11-04T05:54:33Z,michigan,5550000,0.533,0.449,0
4118,3248160,57,edison,2020-11-04T05:56:48Z,michigan,5550000,0.533,0.449,0
4119,3253831,57,edison,2020-11-04T05:57:42Z,michigan,5550000,0.534,0.448,0
4120,3254300,57,edison,2020-11-04T05:58:01Z,michigan,5550000,0.534,0.448,0
4121,3255870,57,edison,2020-11-04T05:58:19Z,michigan,5550000,0.534,0.448,0
4122,3256723,57,edison,2020-11-04T05:59:10Z,michigan,5550000,0.534,0.448,0
4123,3280499,58,edison,2020-11-04T05:59:48Z,michigan,5550000,0.534,0.448,0
4124,3285603,58,edison,2020-11-04T06:00:14Z,michigan,5550000,0.534,0.448,0
4125,3303286,58,edison,2020-11-04T06:01:56Z,michigan,5550000,0.534,0.448,0
4126,3307476,58,edison,2020-11-04T06:02:49Z,michigan,5550000,0.534,0.448,0
4127,3308222,58,edison,2020-11-04T06:06:32Z,michigan,5550000,0.534,0.448,0
4128,3309219,58,edison,2020-11-04T06:06:57Z,michigan,5550000,0.534,0.448,0
4129,3313260,58,edison,2020-11-04T06:07:13Z,michigan,5550000,0.534,0.448,0
4130,3313269,58,edison,2020-11-04T06:08:27Z,michigan,5550000,0.534,0.448,0
4131,3316681,59,edison,2020-11-04T06:09:47Z,michigan,5550000,0.534,0.448,0
4132,3328250,59,edison,2020-11-04T06:09:58Z,michigan,5550000,0.534,0.448,0
4133,3330408,59,edison,2020-11-04T06:10:48Z,michigan,5550000,0.535,0.448,0
4134,3330758,59,edison,2020-11-04T06:12:46Z,michigan,5550000,0.535,0.448,0
4135,3331621,59,edison,2020-11-04T06:13:46Z,michigan,5550000,0.535,0.448,0
4136,3334059,59,edison,2020-11-04T06:14:34Z,michigan,5550000,0.535,0.447,0
4137,3339680,59,edison,2020-11-04T06:14:49Z,michigan,5550000,0.535,0.447,0
4138,3358823,59,edison,2020-11-04T06:16:19Z,michigan,5550000,0.534,0.448,0
4139,3359271,59,edison,2020-11-04T06:17:49Z,michigan,5550000,0.534,0.448,0
4140,3368089,59,edison,2020-11-04T06:18:29Z,michigan,5550000,0.534,0.448,0
4141,3372030,60,edison,2020-11-04T06:19:46Z,michigan,5550000,0.534,0.448,0
4142,3379806,60,edison,2020-11-04T06:21:56Z,michigan,5550000,0.533,0.449,0
4143,3379815,60,edison,2020-11-04T06:23:05Z,michigan,5550000,0.533,0.449,0
4144,3388545,60,edison,2020-11-04T06:23:23Z,michigan,5550000,0.533,0.449,0
4145,3398494,60,edison,2020-11-04T06:23:48Z,michigan,5550000,0.533,0.449,0
4146,3401349,60,edison,2020-11-04T06:24:35Z,michigan,5550000,0.534,0.449,0
4147,3401361,60,edison,2020-11-04T06:25:14Z,michigan,5550000,0.534,0.449,0
4148,3414604,60,edison,2020-11-04T06:26:17Z,michigan,5550000,0.534,0.448,0
4149,3421565,60,edison,2020-11-04T06:26:49Z,michigan,5550000,0.534,0.449,0
4150,3423444,60,edison,2020-11-04T06:28:10Z,michigan,5550000,0.534,0.449,0
4151,3434148,61,edison,2020-11-04T06:29:51Z,michigan,5550000,0.533,0.449,0
4152,3439578,61,edison,2020-11-04T06:31:11Z,michigan,5550000,0.533,0.449,0
4153,3441317,61,edison,2020-11-04T06:31:48Z,michigan,5550000,0.533,0.449,0
4154,3448669,61,edison,2020-11-04T06:32:54Z,michigan,5550000,0.533,0.449,0
4155,3452346,61,edison,2020-11-04T06:33:05Z,michigan,5550000,0.533,0.449,0
4156,3459769,61,edison,2020-11-04T06:36:01Z,michigan,5550000,0.533,0.449,0
4157,3461774,61,edison,2020-11-04T06:36:46Z,michigan,5550000,0.533,0.449,0
4158,3470142,61,edison,2020-11-04T06:37:22Z,michigan,5550000,0.533,0.449,0
4159,3475497,61,edison,2020-11-04T06:38:18Z,michigan,5550000,0.534,0.449,0
4160,3478398,61,edison,2020-11-04T06:38:47Z,michigan,5550000,0.533,0.449,0
4161,3489333,62,edison,2020-11-04T06:39:22Z,michigan,5550000,0.534,0.449,0
4162,3495359,62,edison,2020-11-04T06:39:37Z,michigan,5550000,0.534,0.449,0
4163,3495962,62,edison,2020-11-04T06:39:53Z,michigan,5550000,0.534,0.448,0
4164,3514470,62,edison,2020-11-04T06:40:06Z,michigan,5550000,0.534,0.448,0
4165,3514485,62,edison,2020-11-04T06:40:21Z,michigan,5550000,0.534,0.448,0
4166,3522733,62,edison,2020-11-04T06:40:45Z,michigan,5550000,0.533,0.449,0
4167,3531811,62,edison,2020-11-04T06:41:46Z,michigan,5550000,0.533,0.449,0
4168,3544794,63,edison,2020-11-04T06:42:12Z,michigan,5550000,0.533,0.449,0
4169,3545674,63,edison,2020-11-04T06:42:48Z,michigan,5550000,0.533,0.449,0
4170,3549424,63,edison,2020-11-04T06:43:38Z,michigan,5550000,0.533,0.449,0
4171,3553366,63,edison,2020-11-04T06:44:46Z,michigan,5550000,0.533,0.449,0
4172,3581471,63,edison,2020-11-04T06:47:57Z,michigan,5550000,0.534,0.448,0
4173,3582525,63,edison,2020-11-04T06:48:41Z,michigan,5550000,0.534,0.448,0
4174,3587356,63,edison,2020-11-04T06:48:47Z,michigan,5550000,0.534,0.448,0
4175,3589112,63,edison,2020-11-04T06:51:46Z,michigan,5550000,0.534,0.448,0
4176,3591037,63,edison,2020-11-04T06:53:50Z,michigan,5550000,0.534,0.448,0
4177,3597919,64,edison,2020-11-04T06:54:23Z,michigan,5550000,0.534,0.448,0
4178,3606490,64,edison,2020-11-04T06:54:48Z,michigan,5550000,0.534,0.448,0
4179,3614696,64,edison,2020-11-04T06:56:47Z,michigan,5550000,0.534,0.448,0
4180,3616879,64,edison,2020-11-04T06:58:47Z,michigan,5550000,0.534,0.448,0
4181,3643075,64,edison,2020-11-04T07:00:37Z,michigan,5550000,0.533,0.45,0
4182,3649714,64,edison,2020-11-04T07:01:46Z,michigan,5550000,0.533,0.45,0
4183,3656445,65,edison,2020-11-04T07:03:17Z,michigan,5550000,0.533,0.45,0
4184,3689709,65,edison,2020-11-04T07:03:45Z,michigan,5550000,0.53,0.452,0
4185,3691717,65,edison,2020-11-04T07:05:26Z,michigan,5550000,0.53,0.452,0
4186,3694006,65,edison,2020-11-04T07:06:46Z,michigan,5550000,0.53,0.452,0
4187,3698027,65,edison,2020-11-04T07:07:09Z,michigan,5550000,0.53,0.452,0
4188,3701034,65,edison,2020-11-04T07:07:45Z,michigan,5550000,0.53,0.452,0
4189,3707328,65,edison,2020-11-04T07:08:46Z,michigan,5550000,0.53,0.452,0
4190,3711016,66,edison,2020-11-04T07:09:46Z,michigan,5550000,0.53,0.452,0
4191,3731784,66,edison,2020-11-04T07:15:08Z,michigan,5550000,0.53,0.452,0
4192,3737361,66,edison,2020-11-04T07:15:59Z,michigan,5550000,0.53,0.452,0
4193,3739988,66,edison,2020-11-04T07:16:47Z,michigan,5550000,0.53,0.452,0
4194,3745052,66,edison,2020-11-04T07:17:47Z,michigan,5550000,0.53,0.452,0
4195,3746889,66,edison,2020-11-04T07:19:18Z,michigan,5550000,0.53,0.452,0
4196,3749467,66,edison,2020-11-04T07:20:09Z,michigan,5550000,0.53,0.452,0
4197,3751208,66,edison,2020-11-04T07:20:47Z,michigan,5550000,0.531,0.452,0
4198,3756573,66,edison,2020-11-04T07:21:56Z,michigan,5550000,0.531,0.452,0
4199,3757597,66,edison,2020-11-04T07:22:47Z,michigan,5550000,0.531,0.452,0
4200,3766173,66,edison,2020-11-04T07:23:49Z,michigan,5550000,0.531,0.451,0
4201,3772675,67,edison,2020-11-04T07:26:09Z,michigan,5550000,0.531,0.451,0
4202,3780917,67,edison,2020-11-04T07:26:41Z,michigan,5550000,0.531,0.451,0
4203,3780919,67,edison,2020-11-04T07:27:24Z,michigan,5550000,0.531,0.451,0
4204,3787054,67,edison,2020-11-04T07:27:48Z,michigan,5550000,0.531,0.451,0
4205,3791415,67,edison,2020-11-04T07:29:48Z,michigan,5550000,0.531,0.451,0
4206,3802678,67,edison,2020-11-04T07:30:33Z,michigan,5550000,0.531,0.451,0
4207,3806695,67,edison,2020-11-04T07:32:07Z,michigan,5550000,0.532,0.451,0
4208,3809102,67,edison,2020-11-04T07:33:46Z,michigan,5550000,0.531,0.451,0
4209,3814267,67,edison,2020-11-04T07:36:18Z,michigan,5550000,0.531,0.451,0
4210,3818589,67,edison,2020-11-04T07:36:41Z,michigan,5550000,0.531,0.451,0
4211,3823936,68,edison,2020-11-04T07:37:47Z,michigan,5550000,0.531,0.451,0
4212,3828604,68,edison,2020-11-04T07:38:41Z,michigan,5550000,0.531,0.451,0
4213,3843273,68,edison,2020-11-04T07:41:46Z,michigan,5550000,0.53,0.452,0
4214,3852615,68,edison,2020-11-04T07:43:47Z,michigan,5550000,0.53,0.452,0
4215,3876262,68,edison,2020-11-04T07:44:48Z,michigan,5550000,0.531,0.452,0
4216,3877624,68,edison,2020-11-04T07:47:46Z,michigan,5550000,0.531,0.452,0
4217,3879353,68,edison,2020-11-04T07:49:09Z,michigan,5550000,0.531,0.452,0
4218,3882343,69,edison,2020-11-04T07:50:45Z,michigan,5550000,0.531,0.452,0
4219,3882746,69,edison,2020-11-04T07:51:46Z,michigan,5550000,0.531,0.452,0
4220,3884666,69,edison,2020-11-04T07:52:48Z,michigan,5550000,0.531,0.452,0
4221,3887253,69,edison,2020-11-04T07:54:49Z,michigan,5550000,0.531,0.452,0
4222,3888991,69,edison,2020-11-04T07:55:48Z,michigan,5550000,0.531,0.452,0
4223,3986835,70,edison,2020-11-04T08:00:57Z,michigan,5550000,0.528,0.455,0
4224,4004947,71,edison,2020-11-04T08:03:09Z,michigan,5550000,0.528,0.454,0
