r0,r1,r2,r3,r4,r5,E
1.7212574653,1.7843666938,1.6586209760,0.8709188686,1.1099034539,1.2226543423,0.0634918200
1.3558709709,1.6831179504,2.0093919931,1.0440187515,1.1789526952,0.9930691574,0.0634994500
1.1073228399,1.7008474389,1.4048132034,1.0467625304,0.8930504134,0.9978716441,0.0634994500
1.9316775258,1.5901648887,1.4514038313,1.0756408783,0.8876584994,1.0802382938,0.0634994500
1.5711588663,1.7362310875,1.3561025347,0.9956057406,0.8656733515,1.2147457103,0.0634994500
2.0496769779,1.5179766786,1.9091688669,1.1223443924,1.2532788471,1.0441229953,0.0634994500
1.4897577026,1.3416649730,1.5747014862,1.0403866562,1.0617875895,1.1823823618,0.0635070800
1.8674798379,1.4927409064,1.9882003489,1.0521793630,1.0685992887,1.2353133351,0.0635070800
2.0208838441,1.4375651595,1.3776015981,1.1500682502,0.9960649285,0.8778116714,0.0635070800
1.6148035710,1.7630661530,1.8899268655,1.2069543393,1.1449305057,0.9324357322,0.0635070800
1.4497236222,1.5317611482,1.4686366683,1.1988905192,0.8665172737,1.0491155946,0.0635147100
1.4652245818,1.3037891054,1.9557102073,0.8500504150,0.9812051497,0.9955426846,0.0635147100
2.0278724003,1.5037764074,1.8537487784,1.0917073684,0.9910705251,1.1333072203,0.0635223400
1.6894705877,1.4114017351,1.7247649578,1.0961258256,0.9099409255,1.2080941524,0.0635223400
1.8035329994,1.1853357919,1.5614950450,0.9135790727,1.0129430253,0.8321638082,0.0635223400
2.1703066489,1.8200021474,1.4767113775,1.2500186400,0.9922412349,0.9750537577,0.0635223400
1.7288402522,1.6788448507,1.5440786184,1.1879406144,0.9346191911,1.2077045643,0.0635223400
2.0509873032,1.4146080100,1.8179276907,1.0822751075,1.0219114092,1.0970330459,0.0635299700
1.9512598412,1.9091302824,1.7718352752,1.0809355421,0.9740525400,1.2583650243,0.0635299700
1.5736771940,1.7335775297,1.8725649007,0.8159547717,0.9678715832,1.2002191437,0.0635376000
1.5482808170,1.8019972457,1.6982924505,0.8169953079,0.9520870629,1.1886435068,0.0635376000
1.7659696771,1.4999237385,2.0225231045,0.9793748419,1.3545075359,1.0023731250,0.0635376000
1.5135691177,2.1048382333,1.5790753097,0.9464333517,0.9430261403,1.2288279654,0.0635376000
1.4351163385,1.6088495927,1.8227574925,0.9949893463,1.1357690853,1.2374127939,0.0635376000
1.3947036903,1.5118245918,1.7613684358,0.8244724292,0.9707477890,1.2035447077,0.0635452300
1.4059618133,1.5584018947,1.7454882986,1.1552419209,0.9588355851,1.1745130166,0.0635452300
1.7491655055,1.8131826177,1.9359716139,1.0405561306,1.3017945367,0.9432030940,0.0635528600
1.2103340444,1.8541574398,1.4319888359,1.0534245802,1.0280271013,0.9863577709,0.0635528600
1.9883550781,1.7173602203,1.8128005788,0.9521589108,1.1946249903,1.1856117747,0.0635528600
1.7004339301,1.7261251365,2.0847443377,0.8867769385,1.1217923226,1.2547707444,0.0635528600
1.7434200802,1.5214207101,1.8140470701,1.2775410487,1.0035336895,1.0150015567,0.0635604900
1.5932636477,1.6339246898,1.4316548435,1.1310763757,0.9780728405,0.7950147196,0.0635604900
1.7755549872,1.8362938135,1.7240755202,1.1703976221,1.2570284899,1.0203816133,0.0635604900
1.9385106881,1.7784662384,1.8246009482,1.2033071401,0.9264901088,1.1673162381,0.0635604900
2.0889470007,1.7470196270,1.5178117134,1.2560876598,1.0100816568,0.8606240335,0.0635604900
1.6202270665,1.6854682848,1.4249007944,1.3047136479,1.0297437112,0.9420653883,0.0635681200
1.3983310460,1.8180684485,1.6301677729,1.1949265145,0.8474963869,0.9755045937,0.0635681200
2.1244002514,1.7295915544,1.8708176555,1.1439680200,1.2369843733,0.9158978564,0.0635757500
1.8777787887,1.7614947851,1.1519636010,1.1555243925,0.9209737496,0.9580471708,0.0635757500
1.7644870162,1.4705715268,1.5356899388,1.0370126724,1.2330918626,1.1003488455,0.0635833800
1.5279154839,1.3753390342,1.7124534745,0.9512383743,1.1534765627,1.1794571602,0.0635833800
1.6459330206,1.8991649471,2.1582543464,1.0930352786,1.1082853768,1.1864369957,0.0635833800
1.7952261776,2.0336034956,1.3609265452,1.1739236228,0.8570994250,1.0519377982,0.0635833800
1.4679327022,1.5547621231,2.0011523929,1.0904367983,1.1693716881,0.9803419953,0.0635910100
1.8307372295,2.1894668903,1.6935322595,1.1636180976,0.9482820680,1.2084977116,0.0635910100
1.5676092319,1.3587393077,1.8260693720,1.0632395619,0.8908551916,0.9443474003,0.0635910100
1.2804927154,1.3590493184,1.6124067458,1.1209123260,1.0468604892,0.9277555472,0.0635986400
1.4032434376,2.1048078076,1.4912903874,1.0552955617,0.8992460238,1.1081908798,0.0636062700
1.7264757451,2.0339412973,2.0313646608,1.1947970547,1.0260117900,1.1549787233,0.0636138900
2.1629733731,1.7200250838,1.5643730075,1.1152407368,1.0914039118,1.0751117459,0.0636215200
1.6670983106,1.1351692678,1.4324664423,0.9110739027,0.9920940570,1.0393424040,0.0636215200
1.7205838664,1.1999548433,1.4821645682,0.9440406753,0.9967582051,1.1064964656,0.0636215200
1.3952204584,1.5897594747,1.9088646178,1.1306432593,0.9356848321,1.0936899426,0.0636291500
1.6290556901,2.0832800713,1.5761455458,1.0057231172,1.0167833634,1.2868188688,0.0636291500
1.9087323663,1.6674043432,1.7247705785,1.3147847915,1.0360579337,0.9053360132,0.0636367800
1.8605789794,1.9863082658,1.6536127565,1.1374216252,1.0156942199,1.2711258527,0.0636367800
1.4850059751,1.4021135301,1.7210103398,0.9483090701,1.1389443322,1.1937802489,0.0636367800
1.3973163233,1.6621016598,1.2880262804,0.8598076068,1.0005266721,1.1277102022,0.0636444100
1.3545656648,1.3474059852,1.7106233607,0.9021538544,0.8338114290,1.0902898758,0.0636444100
1.1702738590,1.4992196024,1.5751211214,1.1013689888,0.9236007831,1.0596789887,0.0636520400
1.4126858434,1.3832487068,1.7660299524,0.7824510601,0.9607766790,0.9489457017,0.0636596700
1.4383367478,1.8850978339,1.6054326897,0.9893029935,1.0392573062,1.2983815713,0.0636596700
1.7758406576,1.9418178397,1.9833263183,0.9345583691,1.0678374080,1.3107478607,0.0636749300
1.7356316294,2.2044566307,1.6413149628,1.2684285561,0.9427841468,1.0376837453,0.0636749300
1.6653979405,1.6099462271,1.4647371187,0.8087427941,1.0958157575,0.9402012477,0.0636825600
1.5013630791,1.3588434577,1.9911310601,1.0637654724,1.0279102034,1.0779125718,0.0636825600
1.6580741696,1.5545360768,1.9219909746,1.0297936219,1.3099962860,1.0754295671,0.0636901900
1.7047761299,1.4674013753,1.2666557745,1.1205350700,1.0432370839,1.0915219898,0.0636901900
1.9994003897,2.0912916002,1.5269041669,1.2190016041,1.0329991754,1.1210832054,0.0636901900
1.4284680230,1.7872063510,1.3275694308,1.1847439052,1.0555321856,1.0039167773,0.0636901900
1.7755513998,1.9308756066,1.7243353566,1.2053800722,1.0952319857,1.2006041019,0.0636978200
1.6639774050,1.4255727229,1.5364027335,1.2380526381,0.8875680013,1.0317892436,0.0636978200
1.6989226446,1.7905406014,1.6134714101,0.8678497626,1.0929724905,1.2221773091,0.0637054500
1.6423561178,1.5470132982,1.9108198265,1.0280338036,1.3091588250,1.0716129737,0.0637130800
1.8461883367,1.8362689661,2.0643057504,1.1908378309,1.0261404540,1.1452253130,0.0637130800
1.7422901760,1.3289831171,1.8499495938,1.1796800784,0.9980243785,1.0764133412,0.0637130800
1.5070501490,1.4782228589,1.8106261612,1.0393970333,1.2513608917,1.0752946673,0.0637207100
1.6958012124,1.4332129550,1.5613553388,0.8976478645,0.8944186505,1.1605206662,0.0637283400
1.4608649882,1.5963157711,1.5708714410,0.8449301681,0.8003844649,1.0268048139,0.0637283400
1.8940146678,1.8709961234,1.9373479439,1.2352127527,1.0318640235,1.1809747288,0.0637359600
1.9002925918,1.5165347245,1.6871141740,1.3077069863,0.9656047030,0.9538949275,0.0637359600
1.7579025198,1.5666001435,1.5151478504,1.3305979811,0.9735389339,0.9253342964,0.0637435900
1.8909233181,1.8678491320,1.5095288211,1.0139382104,1.2447543039,1.0822825582,0.0637435900
2.0576516895,1.7014588639,1.5275841525,1.0122885280,1.2812339295,0.9305167767,0.0637435900
1.6016681476,1.8586718794,1.1439782372,1.0411854222,0.9005610461,1.0906316563,0.0637435900
1.8632138631,2.1469573704,1.8455422893,1.1199850863,1.0070294310,1.2573242717,0.0637512200
2.1405650158,1.6904975042,1.8063469412,1.2690691995,1.0626674008,0.9447135205,0.0637512200
1.6966279836,1.8305811927,1.4835466595,1.3068448691,1.0226199503,1.0732332124,0.0637512200
1.6240903204,1.2595552978,1.4391170089,0.8410232815,1.0715077787,1.0364426287,0.0637588500
1.6709920813,1.2723821270,1.9873820062,1.0567716163,1.0424163773,1.1089079669,0.0637588500
1.1715298810,1.6817902904,1.4349762377,0.9258806698,0.8788658560,1.1374861890,0.0637664800
1.4465153643,1.3984983097,1.8021832766,0.9019520080,1.2416071199,1.0497554107,0.0637664800
1.2650878987,1.7457712874,1.7767179817,0.8567215368,1.1028381041,1.0155299112,0.0637664800
1.4756229912,1.5362263640,1.7664378477,0.9131325473,1.0823826016,1.2724403880,0.0637741100
1.6607126208,1.5903886115,1.9764570992,1.1467505489,1.0221632822,1.2166292255,0.0637741100
1.2168360536,1.5559695848,1.1704660647,0.9356474405,0.9831863210,0.9607676691,0.0637741100
1.3796536747,1.6626991012,1.1187095859,0.9331543020,0.9473110259,1.0739701340,0.0637741100
1.7907878009,1.9067824796,1.3252853959,1.2841308701,0.9730536844,0.8961862219,0.0637817400
1.7227125941,1.7015246587,2.0115187420,1.2178769086,1.0336566323,1.0514481831,0.0637817400
1.4859820759,1.9755866484,1.8137017271,1.2506799787,1.0241899836,1.1012590943,0.0637817400
1.8188442145,1.6169082862,1.2798263240,1.1897065701,0.8638793363,0.9961758784,0.0637893700
1.9446299333,1.3007101178,1.4354341832,1.0945593959,1.0982343230,0.8756276912,0.0637970000
1.9575234315,1.4680650302,1.2891982520,1.0684289033,0.9391125513,0.8674805841,0.0637970000
1.7356727791,2.0331233288,1.4554805742,1.0210729091,0.8996624545,1.2267736909,0.0637970000
1.8338565456,1.5268527680,1.5417147420,1.0226938176,1.2628143051,1.0912952312,0.0638046300
1.7418203150,1.2569129242,1.6933129773,1.0845241222,0.8719225145,1.0438082378,0.0638046300
1.2474862356,1.8597247641,1.4602466229,1.0913163595,1.0557290940,0.9756215787,0.0638122600
1.5491625388,1.6453496097,1.5559804554,0.8962653807,0.7934679983,1.0805653485,0.0638122600
2.0736375256,1.9648112006,1.3637679191,1.1877622956,0.9826116523,1.0350741526,0.0638122600
1.3667001848,1.3580700520,1.6913099320,0.7922939757,0.9124999438,1.0361340593,0.0638198900
2.0798013455,1.8901916687,1.6978906446,1.2871732303,1.0760722242,1.0907844402,0.0638198900
1.9074489725,2.0535514361,1.6971164937,1.2776463718,1.0377673825,1.1481228851,0.0638198900
1.8971464276,1.6874798355,2.1422704181,1.0194141488,1.0833925148,1.2365806421,0.0638275200
1.7032637662,1.9409269751,1.4930662526,1.1654050666,1.0817497333,1.1840154981,0.0638275200
1.5618195746,1.8672258704,1.5750583757,1.1975334684,0.9962504198,1.2105869826,0.0638351500
2.1192142346,1.5173283803,1.9636207259,0.9689883379,1.3135030248,0.9826475283,0.0638427800
1.5318109122,1.1733621311,1.7133439585,0.8137233622,0.9695808146,0.9555985813,0.0638504100
1.8536839785,1.4462417589,1.3107670536,0.8668550711,1.0438266836,0.9042134028,0.0638504100
1.6305227425,1.8007294623,1.4986515101,1.2904130950,1.0696046953,0.9104784983,0.0638504100
2.0580318811,1.8335211689,1.9382181894,1.1907707548,1.0473887723,1.1574975795,0.0638580400
1.8360183448,1.6063046737,1.9881521913,1.0088254283,1.3609135190,0.9342998702,0.0638580400
2.0095020791,1.6992673265,1.8030795158,0.9568283793,1.1903381246,1.1782085478,0.0638580400
1.7175565106,1.7667407215,1.7383080254,1.1564438105,1.2433659605,0.9082899054,0.0638580400
1.5142903906,1.8277460746,1.9934391077,1.1261197091,1.0795889260,1.2260130395,0.0638580400
1.7157649539,1.2581621860,1.2814999779,1.0659835161,1.0082746302,1.0429994623,0.0638580400
1.6724533770,1.9535657888,1.9204347724,1.1820639200,0.9419123569,1.2450100347,0.0638656600
1.7323655797,1.6906241132,1.1824492819,0.9529913047,0.8508209407,0.9628888733,0.0638656600
1.8010907517,2.0130739733,1.3796796679,1.0037947651,1.0895783127,1.1340020294,0.0638656600
1.2611121637,1.6327689094,1.6880628028,1.1257840521,0.9892801436,0.8762014087,0.0638656600
1.2440416781,1.9141026937,1.7798843580,1.0541937043,1.1089626013,1.0191356056,0.0638732900
1.6961493098,1.9437332785,1.5875422402,0.9587045964,0.9063568368,1.2910811808,0.0638809200
1.2724708478,1.6280982805,1.3686260107,1.0641814759,1.0086746913,0.8432337981,0.0638809200
1.6330380969,1.7137459248,1.1487953909,1.0738028293,0.8317242455,0.9540312711,0.0638809200
1.8388925748,1.3277738045,1.7277356802,1.1951007757,0.9840119608,1.0915761999,0.0638809200
1.4126578941,2.0546799613,1.8593835362,1.1316946536,1.0250470094,1.2057015234,0.0638809200
1.7036239486,1.7312642239,1.7822702236,1.2877388943,1.0957547831,1.0690760632,0.0638809200
2.1262810794,1.6710784403,1.9027257789,1.1516408324,1.1391475676,1.1182276676,0.0638809200
1.5228983669,1.6463893706,2.0992021469,1.0739292433,0.9956469593,1.1865785349,0.0638885500
1.1440588243,1.4912848645,1.5944020116,1.0635599450,0.9331496340,1.0881291038,0.0638961800
2.0381736314,1.9915070043,1.4862116074,1.0812116836,1.0467066660,1.1388404910,0.0638961800
1.5146139171,1.3861978798,1.8533631166,1.0765933739,1.1065551861,0.8779025010,0.0638961800
1.8858595890,1.2750166319,1.3500800687,1.0419273602,0.9367119726,0.8892559208,0.0639038100
1.5023984767,1.6802086606,1.5516122345,1.0741896121,1.2023005011,1.1129559861,0.0639038100
2.1457695696,1.7121343656,1.8088527977,1.2768355359,1.0562194891,0.9598436829,0.0639114400
1.8702397007,1.5288859523,1.5836504079,1.0217002597,1.2881539775,1.0734826650,0.0639190700
1.3319648876,1.5218338462,1.7234517020,0.8913041671,0.9767007019,1.2638319517,0.0639343300
1.3276955214,1.7358905723,1.3555011805,0.8550599933,1.0228899864,1.0335664669,0.0639343300
1.2283152555,1.9004543890,1.4684666460,1.0464767137,1.0365490348,1.0252324164,0.0639343300
1.3584954276,1.6762672447,1.2700030824,0.8778345029,1.0298502925,1.0968585268,0.0639343300
1.8365931976,1.6245455829,1.2564455933,1.1915270111,0.8685584029,0.9696715424,0.0639343300
1.5391783563,1.7086565836,1.8824159293,1.1879130337,1.0125315307,1.2006866812,0.0639419600
1.9746695040,2.1260943406,1.6071435429,1.1809951284,0.9718519111,1.1649767432,0.0639419600
1.9264006617,1.7945368612,1.6927972547,1.1282489691,0.9999981436,1.2580668135,0.0639419600
1.4019033828,1.6153333858,1.6569609501,0.8079985265,0.9813905026,1.1786165874,0.0639495900
2.0611149751,1.7661226331,1.8585049369,1.0576415279,1.3172346840,0.9328161238,0.0639495900
1.6947269509,1.1283130171,1.8011286391,1.0839174772,1.0232628729,0.9964506373,0.0639495900
1.4447577245,1.4869279910,1.7611736985,1.0242200695,1.2750574698,1.0067322116,0.0639495900
1.3791102698,1.3454997837,1.8179110485,1.0253692635,1.1827979500,1.0265207374,0.0639495900
1.6212142449,1.2808360222,1.9803409655,1.0584664742,1.0486468525,1.1096559867,0.0639495900
1.6820552781,1.9856521451,2.0249885090,0.9890921453,1.0029869639,1.3670871586,0.0639572200
1.6331326896,1.7201242502,1.1464235903,0.9282318927,0.8537503898,0.9633564714,0.0639572200
1.6868894062,1.9446951436,1.2642488399,1.1987923030,0.8738770173,1.0367321572,0.0639572200
1.9927386554,1.5118663307,1.8168123619,1.0388588011,0.9878608373,1.1675775537,0.0639648500
1.6796696081,1.7970401175,1.2331650408,1.1940003162,1.0733613950,0.9842521112,0.0639648500
1.3715190433,1.2895294410,1.9413734155,0.9210244332,1.1011361537,1.0572518187,0.0639648500
1.6029807602,1.3618417504,1.8171935516,1.0829119343,0.9006146495,0.9282284382,0.0639648500
1.7130728475,1.3886913181,1.8155077867,1.1307699927,0.9481538419,0.8942563407,0.0639648500
2.0395998231,1.4008994926,1.6188566660,1.1304810020,1.1283654801,1.0602387447,0.0639801100
1.5135920758,1.2174839095,1.6721727789,0.9401061095,0.8961937232,0.8489795392,0.0639801100
2.0889407342,2.0012654827,1.6526362443,1.3099815975,1.0217398431,1.0703617256,0.0639877300
1.9630935040,2.0164327808,1.8056194410,1.3317989994,1.0046636456,1.0058043581,0.0639877300
1.4972119240,1.5710185155,1.9272404409,0.8241978783,1.0608057464,1.1954940394,0.0639953600
1.1921224578,1.5199367755,1.6063236420,1.1069298622,0.9276805886,1.0875647469,0.0639953600
1.7119136702,1.8305175291,1.5703747190,1.0682964710,1.1440429739,1.2323286399,0.0639953600
1.6537493714,1.5959375681,1.2972700214,0.9849636665,1.2292340516,1.0111766213,0.0640029900
1.5535762994,2.0818515389,1.9132576765,1.0227177859,0.9614481372,1.3568855988,0.0640106200
1.8111909269,1.9594483840,1.2423620626,1.1974446107,0.8884269148,0.9374755527,0.0640106200
1.8489267162,1.3687775230,1.7218980864,1.2074440448,0.9780176468,1.1013167181,0.0640182500
1.2586866770,1.9071643905,1.8511881738,1.0867260479,0.8919951541,1.0909743329,0.0640182500
1.4466547095,1.5927160312,1.8221889107,0.8933217164,1.1966356645,1.1635316624,0.0640182500
1.5440890437,1.4501887723,1.9613778639,1.1405912385,1.0113009322,1.0823961169,0.0640182500
1.4059687033,1.6526782567,1.8017188880,0.9072474378,0.8744235599,1.2857195712,0.0640182500
1.5820465811,1.6315858116,1.6414191170,0.9182530943,0.8873397595,1.2862059713,0.0640182500
1.7304537313,1.9846799440,1.2616894674,1.0357060767,1.0584249841,1.1060877222,0.0640182500
1.9910633020,1.5034846101,1.9423633492,1.0796588739,0.9987004618,1.1538737584,0.0640258800
1.4136267418,1.5448873220,1.3843230231,0.8244758891,1.0311998303,0.8686398273,0.0640258800
1.7160296600,1.8527758799,1.3730043756,1.0986138777,1.0356504534,1.2227941377,0.0640258800
1.8492676515,1.5356837283,1.3638337683,0.8476079041,1.1034195887,0.9509242067,0.0640258800
1.9592750666,1.7254295755,1.7382018726,1.3487493333,1.0426933177,0.9565241811,0.0640335100
1.2873508019,1.6824637547,1.8864868847,0.8155514516,0.9630668757,1.1222659323,0.0640411400
1.6338796859,2.0648181418,1.3405918619,1.1187837728,0.9801963504,1.1526613697,0.0640487700
1.2206545305,1.6112949929,1.7261292259,0.9911129585,1.0016754081,1.2288041629,0.0640487700
1.7714354597,1.5430633425,2.1388251892,1.0124343942,1.2522901043,0.9526373559,0.0640564000
1.2240461803,1.7304298137,1.4769013236,1.0815431269,0.8280267395,1.0214487226,0.0640564000
1.3095182861,1.9772810982,1.5158493490,0.9666620334,0.9960768999,1.1790049033,0.0640564000
1.7467722448,1.5117219208,2.0651642611,1.0978358454,1.2333313384,0.9890274967,0.0640640300
1.8892821184,1.5554999642,2.0247884106,1.1779417178,1.0275288075,1.0516501479,0.0640640300
1.9916157049,1.9110609199,1.3960473653,1.1098057521,1.1738921978,1.0445825594,0.0640640300
1.2595700674,1.4508656247,1.7434344084,0.8787205531,0.9335766662,0.8607436842,0.0640716600
2.0967460968,1.7743768494,1.6423042555,1.3492596898,1.0305609098,0.9508292535,0.0640716600
1.6050352888,1.3666929185,1.4599422995,1.2203302747,1.0540482970,0.9267454148,0.0640716600
1.9316975526,1.5619041255,2.0265541601,1.1801915567,1.0426636260,1.0644151682,0.0640716600
1.8199099784,1.4993222427,1.9233967687,0.9386596923,1.0079060351,1.2544816613,0.0640716600
1.2798228430,1.3146700134,1.5761426006,1.0550543129,0.9556671344,1.1224062901,0.0640716600
1.5031671660,1.4240108582,1.6324934572,1.0422755632,1.0634880342,1.2259729413,0.0640792900
1.8161479151,1.9348290645,1.2282147192,1.1963249609,0.9084971638,0.9119440468,0.0640792900
1.5155420293,1.6285988065,1.3349631717,1.1289714457,1.1567783135,0.9413481832,0.0640792900
1.7089731478,1.6169470225,1.5645277645,1.2763379650,1.1121860788,1.0178851059,0.0640869200
1.8592734661,1.6365317032,1.5257574091,1.1672252007,0.9613079321,0.8010475492,0.0640945500
2.0542375295,1.6592048252,1.2792597025,1.1404738012,1.0186876097,0.8800787735,0.0640945500
